store,region,product,date,dow,ppu,quantity,value,pc_sold
A009,A,cherry,2021-04-23,FRI,6.26,532,3330.32,60.2
A009,A,cherry,2021-04-24,SAT,6.26,583,3649.58,58.6
A009,A,cherry,2021-04-25,SUN,6.26,576,3605.76,70.3
A009,A,cherry,2021-04-26,MON,6.26,535,3349.1,60.3
A009,A,cherry,2021-04-27,TUE,6.26,534,3342.84,68.9
A009,A,cherry,2021-04-28,WED,6.26,535,3349.1,66.9
A009,A,cherry,2021-04-29,THU,6.27,540,3385.8,68.4
A009,A,cherry,2021-04-30,FRI,6.27,527,3304.29,65.9
A009,A,cherry,2021-05-01,SAT,6.27,573,3592.71,69.4
A009,A,cherry,2021-05-02,SUN,6.27,577,3617.79,63.4
A009,A,cherry,2021-05-03,MON,6.27,537,3366.99,76.6
A009,A,cherry,2021-05-04,TUE,6.27,532,3335.64,72
A009,A,cherry,2021-05-05,WED,6.27,533,3341.91,77
A009,A,cherry,2021-05-06,THU,6.29,529,3327.41,71.7
A009,A,cherry,2021-05-07,FRI,6.29,532,3346.28,61.3
A009,A,cherry,2021-05-08,SAT,6.29,578,3635.62,83.4
A009,A,cherry,2021-05-09,SUN,6.29,575,3616.75,76
A009,A,cherry,2021-05-10,MON,6.29,532,3346.28,73.5
A009,A,cherry,2021-05-11,TUE,6.29,522,3283.38,72.5
A009,A,cherry,2021-05-12,WED,6.29,520,3270.8,70
A009,A,cherry,2021-05-13,THU,6.28,540,3391.2,87.9
A009,A,cherry,2021-05-14,FRI,6.28,532,3340.96,84.6
A009,A,cherry,2021-05-15,SAT,6.28,579,3636.12,90.2
A009,A,cherry,2021-05-16,SUN,6.28,576,3617.28,84
A009,A,cherry,2021-05-17,MON,6.28,534,3353.52,82.9
A009,A,cherry,2021-05-18,TUE,6.28,525,3297,78.9
A009,A,cherry,2021-05-19,WED,6.28,520,3265.6,74.8
A009,A,cherry,2021-05-20,THU,6.27,540,3385.8,81.9
A009,A,cherry,2021-05-21,FRI,6.27,527,3304.29,81.8
A009,A,cherry,2021-05-22,SAT,6.27,573,3592.71,83.3
A009,A,cherry,2021-05-23,SUN,6.27,577,3617.79,80.2
A009,A,cherry,2021-05-24,MON,6.27,530,3323.1,84.4
A009,A,cherry,2021-05-25,TUE,6.27,534,3348.18,75.7
A009,A,cherry,2021-05-26,WED,6.27,526,3298.02,79.4
A009,A,cherry,2021-05-27,THU,6.29,540,3396.6,75.3
A009,A,cherry,2021-05-28,FRI,6.29,530,3333.7,74.9
A009,A,cherry,2021-05-29,SAT,6.29,580,3648.2,65.5
A009,A,cherry,2021-05-30,SUN,6.29,578,3635.62,78.2
A009,A,cherry,2021-05-31,MON,6.29,536,3371.44,74.8
A009,A,cherry,2021-06-01,TUE,6.29,534,3358.86,62.7
A009,A,cherry,2021-06-02,WED,6.29,536,3371.44,63.1
A009,A,cherry,2021-06-03,THU,6.29,530,3333.7,74.6
A009,A,cherry,2021-06-04,FRI,6.29,541,3402.89,86.2
A009,A,cherry,2021-06-05,SAT,6.29,573,3604.17,69.4
A009,A,cherry,2021-06-06,SUN,6.29,577,3629.33,76.6
A009,A,cherry,2021-06-07,MON,6.29,526,3308.54,76.9
A009,A,cherry,2021-06-08,TUE,6.29,525,3302.25,68.2
A009,A,cherry,2021-06-09,WED,6.29,537,3377.73,68.3
A009,A,cherry,2021-06-10,THU,6.31,535,3375.85,79.6
A009,A,cherry,2021-06-11,FRI,6.31,528,3331.68,76.8
A009,A,cherry,2021-06-12,SAT,6.31,577,3640.87,69.2
A009,A,cherry,2021-06-13,SUN,6.31,573,3615.63,65.4
A009,A,cherry,2021-06-14,MON,6.31,530,3344.3,66.9
A009,A,cherry,2021-06-15,TUE,6.31,539,3401.09,63.2
A009,A,cherry,2021-06-16,WED,6.31,529,3337.99,69.7
A009,A,cherry,2021-06-17,THU,6.33,537,3399.21,89.3
A009,A,cherry,2021-06-18,FRI,6.33,531,3361.23,95.7
A009,A,cherry,2021-06-19,SAT,6.33,576,3646.08,91.6
A009,A,cherry,2021-06-20,SUN,6.33,575,3639.75,92.9
A009,A,cherry,2021-06-21,MON,6.33,526,3329.58,85.6
A009,A,cherry,2021-06-22,TUE,6.33,526,3329.58,73.7
A009,A,cherry,2021-06-23,WED,6.33,527,3335.91,68.9
A009,A,cherry,2021-06-24,THU,6.33,522,3304.26,85.9
A009,A,cherry,2021-06-25,FRI,6.33,525,3323.25,81.6
A009,A,cherry,2021-06-26,SAT,6.33,575,3639.75,81.8
A009,A,cherry,2021-06-27,SUN,6.33,579,3665.07,89.3
A009,A,cherry,2021-06-28,MON,6.33,532,3367.56,96.9
A009,A,cherry,2021-06-29,TUE,6.33,524,3316.92,86.8
A009,A,cherry,2021-06-30,WED,6.33,526,3329.58,82.1
A009,A,cherry,2021-07-01,THU,6.34,538,3410.92,75.1
A009,A,cherry,2021-07-02,FRI,6.34,537,3404.58,77.7
A009,A,cherry,2021-07-03,SAT,6.34,582,3689.88,83.3
A009,A,cherry,2021-07-04,SUN,6.34,580,3677.2,87
A009,A,cherry,2021-07-05,MON,6.34,526,3334.84,77.6
A009,A,cherry,2021-07-06,TUE,6.34,520,3296.8,83.8
A009,A,cherry,2021-07-07,WED,6.34,538,3410.92,80.4
A009,A,cherry,2021-07-08,THU,6.35,520,3302,80.7
A009,A,cherry,2021-07-09,FRI,6.35,523,3321.05,82.4
A009,A,cherry,2021-07-10,SAT,6.35,575,3651.25,82.1
A009,A,cherry,2021-07-11,SUN,6.35,577,3663.95,82.3
A009,A,cherry,2021-07-12,MON,6.35,534,3390.9,84.2
A009,A,cherry,2021-07-13,TUE,6.35,532,3378.2,82
A009,A,cherry,2021-07-14,WED,6.35,539,3422.65,75
A009,A,cherry,2021-07-15,THU,6.34,528,3347.52,79.4
A009,A,cherry,2021-07-16,FRI,6.34,536,3398.24,71.6
A009,A,cherry,2021-07-17,SAT,6.34,583,3696.22,66.3
A009,A,cherry,2021-07-18,SUN,6.34,575,3645.5,66.4
A009,A,cherry,2021-07-19,MON,6.34,525,3328.5,72.2
A009,A,cherry,2021-07-20,TUE,6.34,527,3341.18,73.4
A009,A,cherry,2021-07-21,WED,6.34,533,3379.22,77.3
A009,A,cherry,2021-07-22,THU,6.35,525,3333.75,69.6
A009,A,cherry,2021-07-23,FRI,6.35,531,3371.85,78.7
A009,A,cherry,2021-07-24,SAT,6.35,579,3676.65,82
A009,A,cherry,2021-07-25,SUN,6.35,576,3657.6,89.1
A009,A,cherry,2021-07-26,MON,6.35,539,3422.65,75.5
A009,A,cherry,2021-07-27,TUE,6.35,539,3422.65,80.9
A009,A,cherry,2021-07-28,WED,6.35,527,3346.45,80.7
A009,A,cherry,2021-07-29,THU,6.35,521,3308.35,67.8
A009,A,cherry,2021-07-30,FRI,6.35,540,3429,89
A009,A,cherry,2021-07-31,SAT,6.35,582,3695.7,83
A009,A,cherry,2021-08-01,SUN,6.35,581,3689.35,87.9
A009,A,cherry,2021-08-02,MON,6.35,540,3429,77.6
A009,A,cherry,2021-08-03,TUE,6.35,522,3314.7,77.1
A009,A,cherry,2021-08-04,WED,6.35,521,3308.35,69.7
A009,A,cherry,2021-08-05,THU,6.36,527,3351.72,83.5
A009,A,cherry,2021-08-06,FRI,6.36,528,3358.08,80.8
A009,A,cherry,2021-08-07,SAT,6.36,573,3644.28,82.6
A009,A,cherry,2021-08-08,SUN,6.36,579,3682.44,80.3
A009,A,cherry,2021-08-09,MON,6.36,533,3389.88,82
A009,A,cherry,2021-08-10,TUE,6.36,529,3364.44,77.3
A009,A,cherry,2021-08-11,WED,6.36,534,3396.24,72.8
A009,A,cherry,2021-08-12,THU,6.37,530,3376.1,81.6
A009,A,cherry,2021-08-13,FRI,6.37,532,3388.84,77.6
A009,A,cherry,2021-08-14,SAT,6.37,583,3713.71,75.3
A009,A,cherry,2021-08-15,SUN,6.37,575,3662.75,77.9
A009,A,cherry,2021-08-16,MON,6.37,533,3395.21,76.8
A009,A,cherry,2021-08-17,TUE,6.37,539,3433.43,81.3
A009,A,cherry,2021-08-18,WED,6.37,525,3344.25,76.1
A009,A,cherry,2021-08-19,THU,6.38,526,3355.88,76.5
A009,A,cherry,2021-08-20,FRI,6.38,521,3323.98,80.6
A009,A,cherry,2021-08-21,SAT,6.38,577,3681.26,89
A009,A,cherry,2021-08-22,SUN,6.38,575,3668.5,88.9
A009,A,cherry,2021-08-23,MON,6.38,530,3381.4,78.6
A009,A,cherry,2021-08-24,TUE,6.38,533,3400.54,77.1
A009,A,cherry,2021-08-25,WED,6.38,529,3375.02,80.1
A009,A,cherry,2021-08-26,THU,6.4,531,3398.4,73.1
A009,A,cherry,2021-08-27,FRI,6.4,534,3417.6,77.4
A009,A,cherry,2021-08-28,SAT,6.4,578,3699.2,78.7
A009,A,cherry,2021-08-29,SUN,6.4,577,3692.8,78.4
A009,A,cherry,2021-08-30,MON,6.4,525,3360,82.2
A009,A,cherry,2021-08-31,TUE,6.4,532,3404.8,83
A009,A,cherry,2021-09-01,WED,6.4,520,3328,80.1
A009,A,cherry,2021-09-02,THU,6.41,527,3378.07,78.9
A009,A,cherry,2021-09-03,FRI,6.41,531,3403.71,74.4
A009,A,cherry,2021-09-04,SAT,6.41,579,3711.39,83.1
A009,A,cherry,2021-09-05,SUN,6.41,578,3704.98,76.9
A009,A,cherry,2021-09-06,MON,6.41,533,3416.53,75.5
A009,A,cherry,2021-09-07,TUE,6.41,522,3346.02,66.7
A009,A,cherry,2021-09-08,WED,6.41,538,3448.58,63
A009,A,cherry,2021-09-09,THU,6.4,525,3360,85.9
A009,A,cherry,2021-09-10,FRI,6.4,521,3334.4,87.5
A009,A,cherry,2021-09-11,SAT,6.4,575,3680,76.1
A009,A,cherry,2021-09-12,SUN,6.4,580,3712,75.5
A009,A,cherry,2021-09-13,MON,6.4,532,3404.8,77.8
A009,A,cherry,2021-09-14,TUE,6.4,522,3340.8,94.1
A009,A,cherry,2021-09-15,WED,6.4,531,3398.4,84.2
A009,A,cherry,2021-09-16,THU,6.41,533,3416.53,83.4
A009,A,cherry,2021-09-17,FRI,6.41,529,3390.89,83.2
A009,A,cherry,2021-09-18,SAT,6.41,578,3704.98,78.4
A009,A,cherry,2021-09-19,SUN,6.41,575,3685.75,88.7
A009,A,cherry,2021-09-20,MON,6.41,525,3365.25,82
A009,A,cherry,2021-09-21,TUE,6.41,531,3403.71,80
A009,A,cherry,2021-09-22,WED,6.41,528,3384.48,81.8
A009,A,cherry,2021-09-23,THU,6.4,523,3347.2,77.4
A009,A,cherry,2021-09-24,FRI,6.4,521,3334.4,80.8
A009,A,cherry,2021-09-25,SAT,6.4,573,3667.2,91.7
A009,A,cherry,2021-09-26,SUN,6.4,576,3686.4,83.3
A009,A,cherry,2021-09-27,MON,6.4,537,3436.8,76.7
A009,A,cherry,2021-09-28,TUE,6.4,523,3347.2,85.1
A009,A,cherry,2021-09-29,WED,6.4,535,3424,76.5
A009,A,cherry,2021-09-30,THU,6.42,536,3441.12,88.3
A010,A,apple,2021-04-01,THU,1.04,305,317.2,81.7
A010,A,apple,2021-04-02,FRI,1.04,305,317.2,70.6
A010,A,apple,2021-04-03,SAT,1.04,327,340.08,72.7
A010,A,apple,2021-04-04,SUN,1.04,330,343.2,70
A010,A,apple,2021-04-05,MON,1.04,304,316.16,50
A010,A,apple,2021-04-06,TUE,1.04,305,317.2,62.1
A010,A,apple,2021-04-07,WED,1.04,305,317.2,63.6
A010,A,apple,2021-04-08,THU,1.05,299,313.95,67.9
A010,A,apple,2021-04-09,FRI,1.05,297,311.85,81.3
A010,A,apple,2021-04-10,SAT,1.05,328,344.4,81.7
A010,A,apple,2021-04-11,SUN,1.05,330,346.5,75.8
A010,A,apple,2021-04-12,MON,1.05,307,322.35,64.1
A010,A,apple,2021-04-13,TUE,1.05,298,312.9,54.2
A010,A,apple,2021-04-14,WED,1.05,306,321.3,59.8
A010,A,apple,2021-04-15,THU,1.06,298,315.88,70.3
A010,A,apple,2021-04-16,FRI,1.06,297,314.82,70.8
A010,A,apple,2021-04-17,SAT,1.06,332,351.92,57.3
A010,A,apple,2021-04-18,SUN,1.06,327,346.62,55.7
A010,A,apple,2021-04-19,MON,1.06,301,319.06,66.6
A010,A,apple,2021-04-20,TUE,1.06,307,325.42,68.4
A010,A,apple,2021-04-21,WED,1.06,299,316.94,73.7
A010,A,apple,2021-04-22,THU,1.08,308,332.64,62.8
A010,A,apple,2021-04-23,FRI,1.08,306,330.48,60.2
A010,A,apple,2021-04-24,SAT,1.08,332,358.56,58.6
A010,A,apple,2021-04-25,SUN,1.08,328,354.24,70.3
A010,A,apple,2021-04-26,MON,1.08,305,329.4,60.3
A010,A,apple,2021-04-27,TUE,1.08,297,320.76,68.9
A010,A,apple,2021-04-28,WED,1.08,298,321.84,66.9
A010,A,apple,2021-04-29,THU,1.08,296,319.68,68.4
A010,A,apple,2021-04-30,FRI,1.08,298,321.84,65.9
A010,A,apple,2021-05-01,SAT,1.08,332,358.56,69.4
A010,A,apple,2021-05-02,SUN,1.08,332,358.56,63.4
A010,A,apple,2021-05-03,MON,1.08,307,331.56,76.6
A010,A,apple,2021-05-04,TUE,1.08,297,320.76,72
A010,A,apple,2021-05-05,WED,1.08,303,327.24,77
A010,A,apple,2021-05-06,THU,1.08,306,330.48,71.7
A010,A,apple,2021-05-07,FRI,1.08,305,329.4,61.3
A010,A,apple,2021-05-08,SAT,1.08,327,353.16,83.4
A010,A,apple,2021-05-09,SUN,1.08,326,352.08,76
A010,A,apple,2021-05-10,MON,1.08,296,319.68,73.5
A010,A,apple,2021-05-11,TUE,1.08,298,321.84,72.5
A010,A,apple,2021-05-12,WED,1.08,299,322.92,70
A010,A,apple,2021-05-13,THU,1.08,303,327.24,87.9
A010,A,apple,2021-05-14,FRI,1.08,296,319.68,84.6
A010,A,apple,2021-05-15,SAT,1.08,331,357.48,90.2
A010,A,apple,2021-05-16,SUN,1.08,329,355.32,84
A010,A,apple,2021-05-17,MON,1.08,308,332.64,82.9
A010,A,apple,2021-05-18,TUE,1.08,306,330.48,78.9
A010,A,apple,2021-05-19,WED,1.08,298,321.84,74.8
A010,A,apple,2021-05-20,THU,1.09,297,323.73,81.9
A010,A,apple,2021-05-21,FRI,1.09,302,329.18,81.8
A010,A,apple,2021-05-22,SAT,1.09,331,360.79,83.3
A010,A,apple,2021-05-23,SUN,1.09,328,357.52,80.2
A010,A,apple,2021-05-24,MON,1.09,304,331.36,84.4
A010,A,apple,2021-05-25,TUE,1.09,299,325.91,75.7
A010,A,apple,2021-05-26,WED,1.09,304,331.36,79.4
A010,A,apple,2021-05-27,THU,1.11,306,339.66,75.3
A010,A,apple,2021-05-28,FRI,1.11,297,329.67,74.9
A010,A,apple,2021-05-29,SAT,1.11,330,366.3,65.5
A010,A,apple,2021-05-30,SUN,1.11,327,362.97,78.2
A010,A,apple,2021-05-31,MON,1.11,297,329.67,74.8
A010,A,apple,2021-06-01,TUE,1.11,296,328.56,62.7
A010,A,apple,2021-06-02,WED,1.11,305,338.55,63.1
A010,A,apple,2021-06-03,THU,1.14,299,340.86,74.6
A010,A,apple,2021-06-04,FRI,1.14,304,346.56,86.2
A010,A,apple,2021-06-05,SAT,1.14,326,371.64,69.4
A010,A,apple,2021-06-06,SUN,1.14,328,373.92,76.6
A010,A,apple,2021-06-07,MON,1.14,301,343.14,76.9
A010,A,apple,2021-06-08,TUE,1.14,298,339.72,68.2
A010,A,apple,2021-06-09,WED,1.14,303,345.42,68.3
A010,A,apple,2021-06-10,THU,1.16,304,352.64,79.6
A010,A,apple,2021-06-11,FRI,1.16,306,354.96,76.8
A010,A,apple,2021-06-12,SAT,1.16,331,383.96,69.2
A010,A,apple,2021-06-13,SUN,1.16,330,382.8,65.4
A010,A,apple,2021-06-14,MON,1.16,297,344.52,66.9
A010,A,apple,2021-06-15,TUE,1.16,304,352.64,63.2
A010,A,apple,2021-06-16,WED,1.16,307,356.12,69.7
A010,A,apple,2021-06-17,THU,1.17,300,351,89.3
A010,A,apple,2021-06-18,FRI,1.17,308,360.36,95.7
A010,A,apple,2021-06-19,SAT,1.17,327,382.59,91.6
A010,A,apple,2021-06-20,SUN,1.17,331,387.27,92.9
A010,A,apple,2021-06-21,MON,1.17,298,348.66,85.6
A010,A,apple,2021-06-22,TUE,1.17,299,349.83,73.7
A010,A,apple,2021-06-23,WED,1.17,305,356.85,68.9
A010,A,apple,2021-06-24,THU,1.2,300,360,85.9
A010,A,apple,2021-06-25,FRI,1.2,298,357.6,81.6
A010,A,apple,2021-06-26,SAT,1.2,330,396,81.8
A010,A,apple,2021-06-27,SUN,1.2,330,396,89.3
A010,A,apple,2021-06-28,MON,1.2,302,362.4,96.9
A010,A,apple,2021-06-29,TUE,1.2,305,366,86.8
A010,A,apple,2021-06-30,WED,1.2,305,366,82.1
A010,A,apple,2021-07-01,THU,1.2,306,367.2,75.1
A010,A,apple,2021-07-02,FRI,1.2,302,362.4,77.7
A010,A,apple,2021-07-03,SAT,1.2,329,394.8,83.3
A010,A,apple,2021-07-04,SUN,1.2,331,397.2,87
A010,A,apple,2021-07-05,MON,1.2,298,357.6,77.6
A010,A,apple,2021-07-06,TUE,1.2,303,363.6,83.8
A010,A,apple,2021-07-07,WED,1.2,300,360,80.4
A010,A,apple,2021-07-08,THU,1.2,304,364.8,80.7
A010,A,apple,2021-07-09,FRI,1.2,301,361.2,82.4
A010,A,apple,2021-07-10,SAT,1.2,328,393.6,82.1
A010,A,apple,2021-07-11,SUN,1.2,331,397.2,82.3
A010,A,apple,2021-07-12,MON,1.2,300,360,84.2
A010,A,apple,2021-07-13,TUE,1.2,297,356.4,82
A010,A,apple,2021-07-14,WED,1.2,308,369.6,75
A010,A,apple,2021-07-15,THU,1.21,306,370.26,79.4
A010,A,apple,2021-07-16,FRI,1.21,305,369.05,71.6
A010,A,apple,2021-07-17,SAT,1.21,327,395.67,66.3
A010,A,apple,2021-07-18,SUN,1.21,331,400.51,66.4
A010,A,apple,2021-07-19,MON,1.21,300,363,72.2
A010,A,apple,2021-07-20,TUE,1.21,303,366.63,73.4
A010,A,apple,2021-07-21,WED,1.21,305,369.05,77.3
A010,A,apple,2021-07-22,THU,1.2,300,360,69.6
A010,A,apple,2021-07-23,FRI,1.2,300,360,78.7
A010,A,apple,2021-07-24,SAT,1.2,332,398.4,82
A010,A,apple,2021-07-25,SUN,1.2,329,394.8,89.1
A010,A,apple,2021-07-26,MON,1.2,301,361.2,75.5
A010,A,apple,2021-07-27,TUE,1.2,298,357.6,80.9
A010,A,apple,2021-07-28,WED,1.2,306,367.2,80.7
A010,A,apple,2021-07-29,THU,1.22,305,372.1,67.8
A010,A,apple,2021-07-30,FRI,1.22,299,364.78,89
A010,A,apple,2021-07-31,SAT,1.22,329,401.38,83
A010,A,apple,2021-08-01,SUN,1.22,330,402.6,87.9
A010,A,apple,2021-08-02,MON,1.22,304,370.88,77.6
A010,A,apple,2021-08-03,TUE,1.22,304,370.88,77.1
A010,A,apple,2021-08-04,WED,1.22,301,367.22,69.7
A010,A,apple,2021-08-05,THU,1.22,306,373.32,83.5
A010,A,apple,2021-08-06,FRI,1.22,307,374.54,80.8
A010,A,apple,2021-08-07,SAT,1.22,331,403.82,82.6
A010,A,apple,2021-08-08,SUN,1.22,330,402.6,80.3
A010,A,apple,2021-08-09,MON,1.22,301,367.22,82
A010,A,apple,2021-08-10,TUE,1.22,306,373.32,77.3
A010,A,apple,2021-08-11,WED,1.22,303,369.66,72.8
A010,A,apple,2021-08-12,THU,1.24,296,367.04,81.6
A010,A,apple,2021-08-13,FRI,1.24,305,378.2,77.6
A010,A,apple,2021-08-14,SAT,1.24,329,407.96,75.3
A010,A,apple,2021-08-15,SUN,1.24,331,410.44,77.9
A010,A,apple,2021-08-16,MON,1.24,304,376.96,76.8
A010,A,apple,2021-08-17,TUE,1.24,300,372,81.3
A010,A,apple,2021-08-18,WED,1.24,299,370.76,76.1
A010,A,apple,2021-08-19,THU,1.25,297,371.25,76.5
A010,A,apple,2021-08-20,FRI,1.25,296,370,80.6
A010,A,apple,2021-08-21,SAT,1.25,329,411.25,89
A010,A,apple,2021-08-22,SUN,1.25,331,413.75,88.9
A010,A,apple,2021-08-23,MON,1.25,302,377.5,78.6
A010,A,apple,2021-08-24,TUE,1.25,302,377.5,77.1
A010,A,apple,2021-08-25,WED,1.25,304,380,80.1
A010,A,apple,2021-08-26,THU,1.28,298,381.44,73.1
A010,A,apple,2021-08-27,FRI,1.28,307,392.96,77.4
A010,A,apple,2021-08-28,SAT,1.28,328,419.84,78.7
A010,A,apple,2021-08-29,SUN,1.28,328,419.84,78.4
A010,A,apple,2021-08-30,MON,1.28,307,392.96,82.2
A010,A,apple,2021-08-31,TUE,1.28,302,386.56,83
A010,A,apple,2021-09-01,WED,1.28,308,394.24,80.1
A010,A,apple,2021-09-02,THU,1.28,303,387.84,78.9
A010,A,apple,2021-09-03,FRI,1.28,297,380.16,74.4
A010,A,apple,2021-09-04,SAT,1.28,327,418.56,83.1
A010,A,apple,2021-09-05,SUN,1.28,332,424.96,76.9
A010,A,apple,2021-09-06,MON,1.28,303,387.84,75.5
A010,A,apple,2021-09-07,TUE,1.28,300,384,66.7
A010,A,apple,2021-09-08,WED,1.28,303,387.84,63
A010,A,apple,2021-09-09,THU,1.31,297,389.07,85.9
A010,A,apple,2021-09-10,FRI,1.31,304,398.24,87.5
A010,A,apple,2021-09-11,SAT,1.31,330,432.3,76.1
A010,A,apple,2021-09-12,SUN,1.31,327,428.37,75.5
A010,A,apple,2021-09-13,MON,1.31,304,398.24,77.8
A010,A,apple,2021-09-14,TUE,1.31,304,398.24,94.1
A010,A,apple,2021-09-15,WED,1.31,305,399.55,84.2
A010,A,apple,2021-09-16,THU,1.3,298,387.4,83.4
A010,A,apple,2021-09-17,FRI,1.3,301,391.3,83.2
A010,A,apple,2021-09-18,SAT,1.3,329,427.7,78.4
A010,A,apple,2021-09-19,SUN,1.3,329,427.7,88.7
A010,A,apple,2021-09-20,MON,1.3,300,390,82
A010,A,apple,2021-09-21,TUE,1.3,298,387.4,80
A010,A,apple,2021-09-22,WED,1.3,297,386.1,81.8
A010,A,apple,2021-09-23,THU,1.32,301,397.32,77.4
A010,A,apple,2021-09-24,FRI,1.32,307,405.24,80.8
A010,A,apple,2021-09-25,SAT,1.32,329,434.28,91.7
A010,A,apple,2021-09-26,SUN,1.32,332,438.24,83.3
A010,A,apple,2021-09-27,MON,1.32,296,390.72,76.7
A010,A,apple,2021-09-28,TUE,1.32,308,406.56,85.1
A010,A,apple,2021-09-29,WED,1.32,300,396,76.5
A010,A,apple,2021-09-30,THU,1.31,307,402.17,88.3
A010,A,banana,2021-04-01,THU,2.66,475,1263.5,81.7
A010,A,banana,2021-04-02,FRI,2.66,476,1266.16,70.6
A010,A,banana,2021-04-03,SAT,2.66,523,1391.18,72.7
A010,A,banana,2021-04-04,SUN,2.66,517,1375.22,70
A010,A,banana,2021-04-05,MON,2.66,480,1276.8,50
A010,A,banana,2021-04-06,TUE,2.66,475,1263.5,62.1
A010,A,banana,2021-04-07,WED,2.66,468,1244.88,63.6
A010,A,banana,2021-04-08,THU,2.67,478,1276.26,67.9
A010,A,banana,2021-04-09,FRI,2.67,469,1252.23,81.3
A010,A,banana,2021-04-10,SAT,2.67,520,1388.4,81.7
A010,A,banana,2021-04-11,SUN,2.67,523,1396.41,75.8
A010,A,banana,2021-04-12,MON,2.67,484,1292.28,64.1
A010,A,banana,2021-04-13,TUE,2.67,484,1292.28,54.2
A010,A,banana,2021-04-14,WED,2.67,470,1254.9,59.8
A010,A,banana,2021-04-15,THU,2.68,478,1281.04,70.3
A010,A,banana,2021-04-16,FRI,2.68,476,1275.68,70.8
A010,A,banana,2021-04-17,SAT,2.68,514,1377.52,57.3
A010,A,banana,2021-04-18,SUN,2.68,515,1380.2,55.7
A010,A,banana,2021-04-19,MON,2.68,481,1289.08,66.6
A010,A,banana,2021-04-20,TUE,2.68,485,1299.8,68.4
A010,A,banana,2021-04-21,WED,2.68,477,1278.36,73.7
A010,A,banana,2021-04-22,THU,2.71,469,1270.99,62.8
A010,A,banana,2021-04-23,FRI,2.71,477,1292.67,60.2
A010,A,banana,2021-04-24,SAT,2.71,515,1395.65,58.6
A010,A,banana,2021-04-25,SUN,2.71,522,1414.62,70.3
A010,A,banana,2021-04-26,MON,2.71,474,1284.54,60.3
A010,A,banana,2021-04-27,TUE,2.71,468,1268.28,68.9
A010,A,banana,2021-04-28,WED,2.71,479,1298.09,66.9
A010,A,banana,2021-04-29,THU,2.72,476,1294.72,68.4
A010,A,banana,2021-04-30,FRI,2.72,476,1294.72,65.9
A010,A,banana,2021-05-01,SAT,2.72,521,1417.12,69.4
A010,A,banana,2021-05-02,SUN,2.72,520,1414.4,63.4
A010,A,banana,2021-05-03,MON,2.72,476,1294.72,76.6
A010,A,banana,2021-05-04,TUE,2.72,480,1305.6,72
A010,A,banana,2021-05-05,WED,2.72,481,1308.32,77
A010,A,banana,2021-05-06,THU,2.74,482,1320.68,71.7
A010,A,banana,2021-05-07,FRI,2.74,479,1312.46,61.3
A010,A,banana,2021-05-08,SAT,2.74,517,1416.58,83.4
A010,A,banana,2021-05-09,SUN,2.74,523,1433.02,76
A010,A,banana,2021-05-10,MON,2.74,470,1287.8,73.5
A010,A,banana,2021-05-11,TUE,2.74,467,1279.58,72.5
A010,A,banana,2021-05-12,WED,2.74,475,1301.5,70
A010,A,banana,2021-05-13,THU,2.75,478,1314.5,87.9
A010,A,banana,2021-05-14,FRI,2.75,485,1333.75,84.6
A010,A,banana,2021-05-15,SAT,2.75,518,1424.5,90.2
A010,A,banana,2021-05-16,SUN,2.75,518,1424.5,84
A010,A,banana,2021-05-17,MON,2.75,472,1298,82.9
A010,A,banana,2021-05-18,TUE,2.75,478,1314.5,78.9
A010,A,banana,2021-05-19,WED,2.75,484,1331,74.8
A010,A,banana,2021-05-20,THU,2.75,478,1314.5,81.9
A010,A,banana,2021-05-21,FRI,2.75,484,1331,81.8
A010,A,banana,2021-05-22,SAT,2.75,515,1416.25,83.3
A010,A,banana,2021-05-23,SUN,2.75,524,1441,80.2
A010,A,banana,2021-05-24,MON,2.75,482,1325.5,84.4
A010,A,banana,2021-05-25,TUE,2.75,480,1320,75.7
A010,A,banana,2021-05-26,WED,2.75,469,1289.75,79.4
A010,A,banana,2021-05-27,THU,2.77,482,1335.14,75.3
A010,A,banana,2021-05-28,FRI,2.77,480,1329.6,74.9
A010,A,banana,2021-05-29,SAT,2.77,518,1434.86,65.5
A010,A,banana,2021-05-30,SUN,2.77,517,1432.09,78.2
A010,A,banana,2021-05-31,MON,2.77,472,1307.44,74.8
A010,A,banana,2021-06-01,TUE,2.77,474,1312.98,62.7
A010,A,banana,2021-06-02,WED,2.77,477,1321.29,63.1
A010,A,banana,2021-06-03,THU,2.78,469,1303.82,74.6
A010,A,banana,2021-06-04,FRI,2.78,476,1323.28,86.2
A010,A,banana,2021-06-05,SAT,2.78,523,1453.94,69.4
A010,A,banana,2021-06-06,SUN,2.78,521,1448.38,76.6
A010,A,banana,2021-06-07,MON,2.78,481,1337.18,76.9
A010,A,banana,2021-06-08,TUE,2.78,473,1314.94,68.2
A010,A,banana,2021-06-09,WED,2.78,474,1317.72,68.3
A010,A,banana,2021-06-10,THU,2.78,473,1314.94,79.6
A010,A,banana,2021-06-11,FRI,2.78,473,1314.94,76.8
A010,A,banana,2021-06-12,SAT,2.78,520,1445.6,69.2
A010,A,banana,2021-06-13,SUN,2.78,518,1440.04,65.4
A010,A,banana,2021-06-14,MON,2.78,471,1309.38,66.9
A010,A,banana,2021-06-15,TUE,2.78,478,1328.84,63.2
A010,A,banana,2021-06-16,WED,2.78,481,1337.18,69.7
